Target,ID,Date,Flag,User,Tweet,Clean_Tweet,Sentiment
0,2248751848,Fri Jun 19 21:07:32 PDT 2009,NO_QUERY,ewabartecki,Rainy Saturday  organ is a funny word!!!,rainy saturday  organ is a funny word,Positive
4,1835768650,Mon May 18 06:42:41 PDT 2009,NO_QUERY,TheyCallMeEllis,@codeezra Sure ... whatever works.  It's accurate.  , sure  whatever works  its accurate  ,Positive
0,2051989425,Fri Jun 05 23:20:26 PDT 2009,NO_QUERY,sassamo,@cmlovesyou lova don't be sad. i wanna come visit you  i miss your face, lova dont be sad i wanna come visit you  i miss your face,Negative
4,1822542654,Sat May 16 19:49:07 PDT 2009,NO_QUERY,MzGriff0610,"Just finished a 2 hour conversation with hubby about life and challenges ppl face today, my brain hurts now ",just finished a  hour conversation with hubby about life and challenges ppl face today my brain hurts now ,Neutral
4,1965695589,Fri May 29 16:22:33 PDT 2009,NO_QUERY,TylerSimko,@serenaslevin you take most of it  but alright! yay! , you take most of it  but alright yay ,Positive
4,2068479062,Sun Jun 07 14:09:01 PDT 2009,NO_QUERY,PenelopeVintage,@oceandreams4u A bit tooooo hot for me!  Luckily we got our central air fixed so we won't swelter., a bit tooooo hot for me  luckily we got our central air fixed so we wont swelter,Positive
0,2060173422,Sat Jun 06 18:24:03 PDT 2009,NO_QUERY,Hangz,"http://twitpic.com/6snnl - today, i'm so tired..  ",  today im so tired  ,Negative
0,1880292542,Fri May 22 00:44:00 PDT 2009,NO_QUERY,samsonsam,@peachlucienne Really? My globe bill kasi skyrocketed these past few months  Easy ba to get a signal? Kahit for text lang., really my globe bill kasi skyrocketed these past few months  easy ba to get a signal kahit for text lang,Positive
0,2175097748,Mon Jun 15 00:04:47 PDT 2009,NO_QUERY,Numas_concrete,Why u sad? ----------  JUICYMOana:     Tip: Reply with,why u sad   juicymoana     tip reply with,Negative
4,2070787731,Sun Jun 07 18:17:51 PDT 2009,NO_QUERY,MaggieStar967,@mjnails I'll have to try that one.  I'm sure we'll eat there again soon -- it's a new favorite!  , ill have to try that one  im sure well eat there again soon  its a new favorite  ,Positive
0,2261038908,Sat Jun 20 20:10:04 PDT 2009,NO_QUERY,CardboxDiva,@DalkullanJewel My father passed away during my senior year in College , my father passed away during my senior year in college ,Neutral
4,1977185216,Sat May 30 20:19:15 PDT 2009,NO_QUERY,sgobrial,@evayoshii oh lol yea i didnt notice tht lol im slow lol oh guess wat maryam 7th grder jst called me ota lol , oh lol yea i didnt notice tht lol im slow lol oh guess wat maryam th grder jst called me ota lol ,Positive
4,1986667805,Sun May 31 19:09:21 PDT 2009,NO_QUERY,Joelsk_,might do a 24hr comic this year ,might do a hr comic this year ,Positive
0,1695478269,Mon May 04 06:14:13 PDT 2009,NO_QUERY,trucker532,Good Morning. At home and wishing Frank DeCaro Happy Birthday. Raining in Chambersburg Pa today.  ,good morning at home and wishing frank decaro happy birthday raining in chambersburg pa today  ,Positive
4,2177367645,Mon Jun 15 05:59:01 PDT 2009,NO_QUERY,csratliff,"@JeanneAllen How's your trip, Jeanne? AND...the CER report will be coming out soon, right?? ", hows your trip jeanne andthe cer report will be coming out soon right ,Positive
4,1962981504,Fri May 29 12:01:22 PDT 2009,NO_QUERY,stephanny93,with my cousins watching eagle eye and beverly hills chihuahua again ,with my cousins watching eagle eye and beverly hills chihuahua again ,Neutral
0,1555952550,Sat Apr 18 21:10:48 PDT 2009,NO_QUERY,LugubriousAmeba,@vvperry you don't miss me?  I'm sad, you dont miss me  im sad,Negative
0,2188709989,Mon Jun 15 22:24:32 PDT 2009,NO_QUERY,flyzik,@chcougar1 i've literally had 4 bleeds since yesterday  im falling apart!, ive literally had  bleeds since yesterday  im falling apart,Neutral
0,1882585994,Fri May 22 07:08:10 PDT 2009,NO_QUERY,welshrob87,@SEGA Grrrr! Blew that one  It wouldn't copy paste the right thing lol, grrrr blew that one  it wouldnt copy paste the right thing lol,Positive
0,2068018839,Sun Jun 07 13:21:28 PDT 2009,NO_QUERY,vaniaoliiva,facebook uploader acting up  back to studying @ ramzy's casa.,facebook uploader acting up  back to studying  ramzys casa,Neutral
0,2003563636,Tue Jun 02 06:45:38 PDT 2009,NO_QUERY,iwishiwas,@AndyJMacc ugh I wish I was going to the freakin zoo.  http://tinyurl.com/lvunpa, ugh i wish i was going to the freakin zoo  ,Neutral
0,2237525221,Fri Jun 19 05:56:52 PDT 2009,NO_QUERY,the100rabh,"#inaperfectworld my blog wont exist, Idle Random whatever thoughts   http://bit.ly/MEr5S",inaperfectworld my blog wont exist idle random whatever thoughts   ,Negative
0,1692055218,Sun May 03 19:10:52 PDT 2009,NO_QUERY,Ferdin,www.buytter.com is what earlier was about. Sorry haha people were buying my friends from me!! All but one are back with me... ,wwwbuyttercom is what earlier was about sorry haha people were buying my friends from me all but one are back with me ,Negative
4,1978132232,Sat May 30 22:31:25 PDT 2009,NO_QUERY,Beccazaini,okay. now. im offf. ,okay now im offf ,Positive
0,1965455765,Fri May 29 15:57:14 PDT 2009,NO_QUERY,amberripley,@TweetTwang gotta check with the bro on that...and mine is a girl , gotta check with the bro on thatand mine is a girl ,Neutral
0,2222460626,Thu Jun 18 07:00:49 PDT 2009,NO_QUERY,Calilily,Mann I wish I can wear rainbows to school ,mann i wish i can wear rainbows to school ,Neutral
0,2287094456,Mon Jun 22 17:20:37 PDT 2009,NO_QUERY,EOslicks,chris brown .. ,chris brown  ,Neutral
0,2227980247,Thu Jun 18 13:52:19 PDT 2009,NO_QUERY,MommaAbbs,dinner with family. i miss my friends ,dinner with family i miss my friends ,Neutral
0,2261852170,Sat Jun 20 21:27:30 PDT 2009,NO_QUERY,siriusblack4,I'm so bored and lonely right now. ,im so bored and lonely right now ,Negative
0,1558160403,Sun Apr 19 07:28:28 PDT 2009,NO_QUERY,Jordieeeeeee,FEELING DOWN D: AGAIN ,feeling down d again ,Negative
4,1881464542,Fri May 22 04:44:24 PDT 2009,NO_QUERY,JazzBANGER,@_Kahee_  i have to put your drawing on my wall ,  i have to put your drawing on my wall ,Neutral
4,2051227339,Fri Jun 05 21:13:34 PDT 2009,NO_QUERY,melz0812,Twitter is back!!!! ,twitter is back ,Neutral
0,1695335352,Mon May 04 05:52:36 PDT 2009,NO_QUERY,kristinalalic,...sick and i hate it  last podcast of belgrade clubbing http://www.zshare.net/audio/59492816519ef9a0/,sick and i hate it  last podcast of belgrade clubbing ,Negative
0,1962068099,Fri May 29 10:28:27 PDT 2009,NO_QUERY,lilwldchld,"@mikeneumann  You just want to go?? I know the feeling...  I'm ready to head back to the mountains, I won't go back till July ",  you just want to go i know the feeling  im ready to head back to the mountains i wont go back till july ,Positive
0,1557665754,Sun Apr 19 05:24:20 PDT 2009,NO_QUERY,sajwest,Now it's like 20 degrees cooler. ,now its like  degrees cooler ,Neutral
4,2002873297,Tue Jun 02 05:22:13 PDT 2009,NO_QUERY,barelyberlee,@ChrisCuomo are jewels cheaper over there? If so you should get something really nice for your lovely wife I'm sure she misses you. , are jewels cheaper over there if so you should get something really nice for your lovely wife im sure she misses you ,Positive
0,2263725405,Sun Jun 21 01:37:52 PDT 2009,NO_QUERY,itsandre13,@georginaisback hey G what's happening? , hey g whats happening ,Neutral
0,2223472659,Thu Jun 18 08:19:02 PDT 2009,NO_QUERY,KarenAlloy,@heffasaurus that's not OK. LOL! Imma gonna breast feed-It's natural- yes- but not in PUBLIC! , thats not ok lol imma gonna breast feedits natural yes but not in public ,Positive
0,2265895973,Sun Jun 21 07:31:09 PDT 2009,NO_QUERY,Leap1523,@DonnieWahlberg  Happy Father's Day!! I hope you have a wonderful day!  I lost my dad 16 years ago. ,  happy fathers day i hope you have a wonderful day  i lost my dad  years ago ,Positive
0,2215797972,Wed Jun 17 18:37:31 PDT 2009,NO_QUERY,Kudoskookies,"@CupcakeZombie I feel the same  Tomorrow will be better, I hope.", i feel the same  tomorrow will be better i hope,Positive
0,2174990134,Sun Jun 14 23:48:35 PDT 2009,NO_QUERY,SCourt,@eston The new toys don't have &quot;you currently own X of this item&quot; No way of knowing how many you have after purchasing  #spymaster, the new toys dont have quotyou currently own x of this itemquot no way of knowing how many you have after purchasing  spymaster,Positive
0,2065704259,Sun Jun 07 09:07:43 PDT 2009,NO_QUERY,kellycdb,@RieTheChick This Gerard's? Looks like &quot;private parties only&quot; on Sundays.  http://www.gerardsplacedc.net/pages/reservations.html, this gerards looks like quotprivate parties onlyquot on sundays  ,Neutral
4,1968916403,Fri May 29 22:32:18 PDT 2009,NO_QUERY,BwaySaint,"Just finished &quot;Eagle Eye.&quot;   Wow.  I really liked it, surprisingly...and now I see where the idea of Rebel came from on #heroes!! ",just finished quoteagle eyequot   wow  i really liked it surprisinglyand now i see where the idea of rebel came from on heroes ,Positive
0,1958039354,Fri May 29 02:27:21 PDT 2009,NO_QUERY,musclebear,"We'll be moving from a strength to a hypertrophy phase for chest, back, shoulders and arms for the next few weeks. Legs will stay behind ",well be moving from a strength to a hypertrophy phase for chest back shoulders and arms for the next few weeks legs will stay behind ,Negative
4,1969730345,Sat May 30 01:01:12 PDT 2009,NO_QUERY,aprizzllle,LAkers are going to the freakin Championship.. yeeaa yuh!! but I am exhausted and am ready for a family packed Saturday ,lakers are going to the freakin championship yeeaa yuh but i am exhausted and am ready for a family packed saturday ,Negative
4,1573088859,Mon Apr 20 23:40:36 PDT 2009,NO_QUERY,minkidynamite,Reading about the new auction site on TIB. Yesterday I was &quot;?!$%!&quot; but after sleeping over it and thinking - i guess i will like it ,reading about the new auction site on tib yesterday i was quotquot but after sleeping over it and thinking  i guess i will like it ,Positive
4,1932446925,Tue May 26 21:29:09 PDT 2009,NO_QUERY,MikeyCariaso,I just learned to reject.. ,i just learned to reject ,Neutral
0,2071096417,Sun Jun 07 18:49:42 PDT 2009,NO_QUERY,Dvanwinkle25,I hope this is going to be the right choice. ,i hope this is going to be the right choice ,Positive
4,1983276374,Sun May 31 12:50:48 PDT 2009,NO_QUERY,smileysejalee,@NiraliShah15 I got your back home slice , i got your back home slice ,Neutral
0,1694155490,Mon May 04 01:20:09 PDT 2009,NO_QUERY,gracietaytay,sitting here awake  back to bart again in like 2 hrs fml fo reeeeeal,sitting here awake  back to bart again in like  hrs fml fo reeeeeal,Neutral
0,1980638664,Sun May 31 07:17:13 PDT 2009,NO_QUERY,siddq,is starting the week with unpleasant feeling..  http://plurk.com/p/xf5uo,is starting the week with unpleasant feeling  ,Negative
0,2013946790,Wed Jun 03 00:01:24 PDT 2009,NO_QUERY,alishamarijuana,don't you hate it when your going to vomit it all comes up but then you accidentally swallow it. yeah.. it just happened. ,dont you hate it when your going to vomit it all comes up but then you accidentally swallow it yeah it just happened ,Negative
4,1986519692,Sun May 31 18:57:00 PDT 2009,NO_QUERY,Taijitukaizen,@alexgervais I miss tokyo  been there 3x when I was a kid--*daydreaming look* SANRIO LAND  *sigh* :\, i miss tokyo  been there x when i was a kiddaydreaming look sanrio land  sigh ,Neutral
4,1967869469,Fri May 29 20:21:31 PDT 2009,NO_QUERY,jerusha,@WaylandSmalley LOL , lol ,Positive
0,2252693298,Sat Jun 20 06:48:30 PDT 2009,NO_QUERY,Kat726,"@DeeLightful246 yea girl. And I've been hoping that he stops in Miami soon, and I completely missed out ", yea girl and ive been hoping that he stops in miami soon and i completely missed out ,Positive
0,2322295600,Wed Jun 24 22:22:17 PDT 2009,NO_QUERY,ttgreen,@XtineeMariee aye!!!! I want some of those songs! But there isn't any way! , aye i want some of those songs but there isnt any way ,Neutral
4,1694666968,Mon May 04 03:38:14 PDT 2009,NO_QUERY,gabmadrid,Rode a jeep home with my mentor. Heard his story being in UP FineArts. Pretty cool. ,rode a jeep home with my mentor heard his story being in up finearts pretty cool ,Positive
0,2069837384,Sun Jun 07 16:37:06 PDT 2009,NO_QUERY,cherietheangel,"Turn of events, may need to return to Malaysia sooner than expected ",turn of events may need to return to malaysia sooner than expected ,Negative
0,2004501711,Tue Jun 02 08:18:00 PDT 2009,NO_QUERY,Clairestein,@xstaticpulse I KNOW.  I miss you toooooo! x, i know  i miss you toooooo x,Neutral
0,1970004860,Sat May 30 02:03:57 PDT 2009,NO_QUERY,choney11,Looking like another quiet day at work woo !  Guy who follows me around the shop is back  x,looking like another quiet day at work woo   guy who follows me around the shop is back  x,Neutral
0,2286878820,Mon Jun 22 17:03:01 PDT 2009,NO_QUERY,m3ghz,@nismoCHIK OMG I knoww! I heard about the divorce , omg i knoww i heard about the divorce ,Neutral
0,2031665817,Thu Jun 04 10:08:39 PDT 2009,NO_QUERY,djcosta1977,"ran away from a barbeque at the office. too cold outside, my alergies on max level and bored with not being able to understand Flemish ",ran away from a barbeque at the office too cold outside my alergies on max level and bored with not being able to understand flemish ,Negative
4,1977318660,Sat May 30 20:41:01 PDT 2009,NO_QUERY,gisellenguyen,Another reason why Basement Books is amazing - they are playing Fleet Foxes ,another reason why basement books is amazing  they are playing fleet foxes ,Positive
4,2178165179,Mon Jun 15 07:17:33 PDT 2009,NO_QUERY,aznchicken4795,@jacobluvr30 yeups.. hehe yayy!! thankies , yeups hehe yayy thankies ,Neutral
0,2070654054,Sun Jun 07 18:04:31 PDT 2009,NO_QUERY,tsully45,still feeling washed out and drained...I hope I feel better soon ,still feeling washed out and drainedi hope i feel better soon ,Positive
4,1558241451,Sun Apr 19 07:45:04 PDT 2009,NO_QUERY,LinkTank,@befuddle My legs are outdoors! as far as my wireless will stretch , my legs are outdoors as far as my wireless will stretch ,Positive
0,2233383560,Thu Jun 18 21:16:21 PDT 2009,NO_QUERY,Zanbone,You suck at voting america. I know its not a big deal but I'm disappointed ,you suck at voting america i know its not a big deal but im disappointed ,Negative
0,1548282050,Fri Apr 17 20:31:41 PDT 2009,NO_QUERY,idmbassoon,got home kind of too late for chris's recital  had dinner with liz &amp; cathy. what a long day.,got home kind of too late for chriss recital  had dinner with liz amp cathy what a long day,Positive
0,1997805799,Mon Jun 01 17:29:23 PDT 2009,NO_QUERY,Uibarm,Trying to get some pep up to run. Vitamins only work for so long  Reminder: 20% off at GNC every 1st 7 days of every month.,trying to get some pep up to run vitamins only work for so long  reminder  off at gnc every st  days of every month,Negative
0,2072023617,Sun Jun 07 20:16:11 PDT 2009,NO_QUERY,OdisG,@GQBugs  so stressed  i rather it downtown,  so stressed  i rather it downtown,Neutral
4,1971027913,Sat May 30 06:00:15 PDT 2009,NO_QUERY,terikathleen,@Pettyhead8 Oh good! I'm not the only one! LOL , oh good im not the only one lol ,Positive
0,2068649024,Sun Jun 07 14:27:06 PDT 2009,NO_QUERY,Chellejade,My thoughts are currently with the victims of the Air France disaster.  Hopefully they will find everyone so the families have closure ,my thoughts are currently with the victims of the air france disaster  hopefully they will find everyone so the families have closure ,Neutral
4,2191020167,Tue Jun 16 04:19:42 PDT 2009,NO_QUERY,mon_twitt,"getting the next CIC online course shell ready-starts shortly-if you know anyone who wants to register, they need to get their skates on ",getting the next cic online course shell readystarts shortlyif you know anyone who wants to register they need to get their skates on ,Positive
